Fecha,TerminoCosteHorario,TipoPrecio,Hour,Ctd
01/01/2021,FEU,Z01,1,0.12066765262
01/01/2021,FEU,Z02,1,0.07036965944
01/01/2021,FEU,Z03,1,0.0754173965
01/01/2021,FEU,Z01,10,0.10341926612
01/01/2021,FEU,Z02,10,0.0542801791
01/01/2021,FEU,Z03,10,0.05811335214
01/01/2021,FEU,Z01,11,0.10191785692
01/01/2021,FEU,Z02,11,0.05305464634
01/01/2021,FEU,Z03,11,0.05663698408
01/01/2021,FEU,Z01,12,0.10112548046
01/01/2021,FEU,Z02,12,0.05244782446
01/01/2021,FEU,Z03,12,0.05588283062
01/01/2021,FEU,Z01,13,0.1043623827
01/01/2021,FEU,Z02,13,0.12312706902
01/01/2021,FEU,Z03,13,0.05919732486
01/01/2021,FEU,Z01,14,0.1042297377
01/01/2021,FEU,Z02,14,0.12294136316
01/01/2021,FEU,Z03,14,0.12294136316
01/01/2021,FEU,Z01,15,0.103506032
01/01/2021,FEU,Z02,15,0.12226035032
01/01/2021,FEU,Z03,15,0.12226035032
01/01/2021,FEU,Z01,16,0.09897936918
01/01/2021,FEU,Z02,16,0.1176831785
01/01/2021,FEU,Z03,16,0.1176831785
01/01/2021,FEU,Z01,17,0.10000664892
01/01/2021,FEU,Z02,17,0.1187637821
01/01/2021,FEU,Z03,17,0.1187637821
01/01/2021,FEU,Z01,18,0.10314787294
01/01/2021,FEU,Z02,18,0.12193584212
01/01/2021,FEU,Z03,18,0.12193584212
01/01/2021,FEU,Z01,19,0.11863456322
01/01/2021,FEU,Z02,19,0.1375873464
01/01/2021,FEU,Z03,19,0.1375873464
01/01/2021,FEU,Z01,2,0.11738057332
01/01/2021,FEU,Z02,2,0.06735947386
01/01/2021,FEU,Z03,2,0.06367039546
01/01/2021,FEU,Z01,20,0.12534787106
01/01/2021,FEU,Z02,20,0.14437515724
01/01/2021,FEU,Z03,20,0.14437515724
01/01/2021,FEU,Z01,21,0.12781578178
01/01/2021,FEU,Z02,21,0.1467995171
01/01/2021,FEU,Z03,21,0.1467995171
01/01/2021,FEU,Z01,22,0.12313413778
01/01/2021,FEU,Z02,22,0.14213676296
01/01/2021,FEU,Z03,22,0.14213676296
01/01/2021,FEU,Z01,23,0.12475510586
01/01/2021,FEU,Z02,23,0.07450724912
01/01/2021,FEU,Z03,23,0.1438244329
01/01/2021,FEU,Z01,24,0.12184187246
01/01/2021,FEU,Z02,24,0.07154700714
01/01/2021,FEU,Z03,24,0.07656483848
01/01/2021,FEU,Z01,3,0.11466726994
01/01/2021,FEU,Z02,3,0.06449995418
01/01/2021,FEU,Z03,3,0.06082347106
01/01/2021,FEU,Z01,4,0.1082905008
01/01/2021,FEU,Z02,4,0.05845095204
01/01/2021,FEU,Z03,4,0.05498418392
01/01/2021,FEU,Z01,5,0.1063282608
01/01/2021,FEU,Z02,5,0.05658989004
01/01/2021,FEU,Z03,5,0.05318750792
01/01/2021,FEU,Z01,6,0.1061337008
01/01/2021,FEU,Z02,6,0.05640536204
01/01/2021,FEU,Z03,6,0.05300936392
01/01/2021,FEU,Z01,7,0.1061849008
01/01/2021,FEU,Z02,7,0.05645392204
01/01/2021,FEU,Z03,7,0.05305741592
01/01/2021,FEU,Z01,8,0.1058866608
01/01/2021,FEU,Z02,8,0.05617106004
01/01/2021,FEU,Z03,8,0.06049234768
01/01/2021,FEU,Z01,9,0.10438811444
01/01/2021,FEU,Z02,9,0.05505172084
