datetime,psrType,mw,unit,businessType,curveType,objectAggregation,revisionNumber,source_file
2023-12-31 22:45:00+00:00,B01,248.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202312312404.xml
2023-12-31 22:45:00+00:00,B02,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202312312404.xml
2023-12-31 22:45:00+00:00,B03,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202312312404.xml
2023-12-31 22:45:00+00:00,B04,4660.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202312312404.xml
2023-12-31 22:45:00+00:00,B05,280.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202312312404.xml
2023-12-31 22:45:00+00:00,B06,24.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202312312404.xml
2023-12-31 22:45:00+00:00,B07,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202312312404.xml
2023-12-31 22:45:00+00:00,B08,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202312312404.xml
2023-12-31 22:45:00+00:00,B09,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202312312404.xml
2023-12-31 22:45:00+00:00,B10,1632.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202312312404.xml
2023-12-31 22:45:00+00:00,B10,152.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202312312404.xml
2023-12-31 22:45:00+00:00,B11,1032.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202312312404.xml
2023-12-31 22:45:00+00:00,B12,2696.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202312312404.xml
2023-12-31 22:45:00+00:00,B13,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202312312404.xml
2023-12-31 22:45:00+00:00,B14,7096.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202312312404.xml
2023-12-31 22:45:00+00:00,B15,76.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202312312404.xml
2023-12-31 22:45:00+00:00,B16,28.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202312312404.xml
2023-12-31 22:45:00+00:00,B17,240.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202312312404.xml
2023-12-31 22:45:00+00:00,B18,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202312312404.xml
2023-12-31 22:45:00+00:00,B19,5388.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202312312404.xml
2023-12-31 22:45:00+00:00,B20,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202312312404.xml
2023-12-31 23:45:00+00:00,B01,248.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010104.xml
2023-12-31 23:45:00+00:00,B02,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010104.xml
2023-12-31 23:45:00+00:00,B03,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010104.xml
2023-12-31 23:45:00+00:00,B04,4316.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010104.xml
2023-12-31 23:45:00+00:00,B05,280.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010104.xml
2023-12-31 23:45:00+00:00,B06,20.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010104.xml
2023-12-31 23:45:00+00:00,B07,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010104.xml
2023-12-31 23:45:00+00:00,B08,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010104.xml
2023-12-31 23:45:00+00:00,B09,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010104.xml
2023-12-31 23:45:00+00:00,B10,956.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010104.xml
2023-12-31 23:45:00+00:00,B10,468.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010104.xml
2023-12-31 23:45:00+00:00,B11,1008.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010104.xml
2023-12-31 23:45:00+00:00,B12,2104.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010104.xml
2023-12-31 23:45:00+00:00,B13,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010104.xml
2023-12-31 23:45:00+00:00,B14,7096.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010104.xml
2023-12-31 23:45:00+00:00,B15,76.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010104.xml
2023-12-31 23:45:00+00:00,B16,28.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010104.xml
2023-12-31 23:45:00+00:00,B17,248.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010104.xml
2023-12-31 23:45:00+00:00,B18,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010104.xml
2023-12-31 23:45:00+00:00,B19,5624.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010104.xml
2023-12-31 23:45:00+00:00,B20,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010104.xml
2024-01-01 00:45:00+00:00,B01,228.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010204.xml
2024-01-01 00:45:00+00:00,B02,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010204.xml
2024-01-01 00:45:00+00:00,B03,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010204.xml
2024-01-01 00:45:00+00:00,B04,4272.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010204.xml
2024-01-01 00:45:00+00:00,B05,272.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010204.xml
2024-01-01 00:45:00+00:00,B06,20.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010204.xml
2024-01-01 00:45:00+00:00,B07,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010204.xml
2024-01-01 00:45:00+00:00,B08,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010204.xml
2024-01-01 00:45:00+00:00,B09,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010204.xml
2024-01-01 00:45:00+00:00,B10,820.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010204.xml
2024-01-01 00:45:00+00:00,B10,468.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010204.xml
2024-01-01 00:45:00+00:00,B11,952.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010204.xml
2024-01-01 00:45:00+00:00,B12,1948.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010204.xml
2024-01-01 00:45:00+00:00,B13,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010204.xml
2024-01-01 00:45:00+00:00,B14,7096.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010204.xml
2024-01-01 00:45:00+00:00,B15,72.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010204.xml
2024-01-01 00:45:00+00:00,B16,28.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010204.xml
2024-01-01 00:45:00+00:00,B17,248.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010204.xml
2024-01-01 00:45:00+00:00,B18,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010204.xml
2024-01-01 00:45:00+00:00,B19,5656.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010204.xml
2024-01-01 00:45:00+00:00,B20,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010204.xml
2024-01-01 01:45:00+00:00,B01,216.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010304.xml
2024-01-01 01:45:00+00:00,B02,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010304.xml
2024-01-01 01:45:00+00:00,B03,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010304.xml
2024-01-01 01:45:00+00:00,B04,4432.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010304.xml
2024-01-01 01:45:00+00:00,B05,272.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010304.xml
2024-01-01 01:45:00+00:00,B06,20.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010304.xml
2024-01-01 01:45:00+00:00,B07,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010304.xml
2024-01-01 01:45:00+00:00,B08,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010304.xml
2024-01-01 01:45:00+00:00,B09,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010304.xml
2024-01-01 01:45:00+00:00,B10,1008.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010304.xml
2024-01-01 01:45:00+00:00,B10,1168.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010304.xml
2024-01-01 01:45:00+00:00,B11,928.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010304.xml
2024-01-01 01:45:00+00:00,B12,1924.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010304.xml
2024-01-01 01:45:00+00:00,B13,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010304.xml
2024-01-01 01:45:00+00:00,B14,7096.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010304.xml
2024-01-01 01:45:00+00:00,B15,72.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010304.xml
2024-01-01 01:45:00+00:00,B16,28.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010304.xml
2024-01-01 01:45:00+00:00,B17,248.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010304.xml
2024-01-01 01:45:00+00:00,B18,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010304.xml
2024-01-01 01:45:00+00:00,B19,5448.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010304.xml
2024-01-01 01:45:00+00:00,B20,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010304.xml
2024-01-01 02:45:00+00:00,B01,216.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010404.xml
2024-01-01 02:45:00+00:00,B02,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010404.xml
2024-01-01 02:45:00+00:00,B03,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010404.xml
2024-01-01 02:45:00+00:00,B04,4396.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010404.xml
2024-01-01 02:45:00+00:00,B05,272.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010404.xml
2024-01-01 02:45:00+00:00,B06,20.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010404.xml
2024-01-01 02:45:00+00:00,B07,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010404.xml
2024-01-01 02:45:00+00:00,B08,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010404.xml
2024-01-01 02:45:00+00:00,B09,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010404.xml
2024-01-01 02:45:00+00:00,B10,708.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010404.xml
2024-01-01 02:45:00+00:00,B10,1536.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010404.xml
2024-01-01 02:45:00+00:00,B11,904.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010404.xml
2024-01-01 02:45:00+00:00,B12,1552.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010404.xml
2024-01-01 02:45:00+00:00,B13,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010404.xml
2024-01-01 02:45:00+00:00,B14,7096.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010404.xml
2024-01-01 02:45:00+00:00,B15,72.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010404.xml
2024-01-01 02:45:00+00:00,B16,28.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010404.xml
2024-01-01 02:45:00+00:00,B17,244.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010404.xml
2024-01-01 02:45:00+00:00,B18,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010404.xml
2024-01-01 02:45:00+00:00,B19,5240.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010404.xml
2024-01-01 02:45:00+00:00,B20,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010404.xml
2024-01-01 03:45:00+00:00,B01,216.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010504.xml
2024-01-01 03:45:00+00:00,B02,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010504.xml
2024-01-01 03:45:00+00:00,B03,0.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010504.xml
2024-01-01 03:45:00+00:00,B04,4544.0,MAW,A01,A01,A08,,/Users/stephane.orts/Documents/GitHub/Projects/FInal project/Spanish Elecricity/REE_AggGenOutput/108-REE_AggGenOutput-2024-01-01/REE_AggGenOutput_202401010504.xml
