Fecha,TerminoCosteHorario,TipoPrecio,Hour,Ctd
01/01/2022,FEU,Z24,1,0.20450896566
01/01/2022,FEU,Z14,1,0.20450896566
01/01/2022,FEU,Z24,10,0.11895884008
01/01/2022,FEU,Z14,10,0.11895884008
01/01/2022,FEU,Z24,11,0.12205786174
01/01/2022,FEU,Z14,11,0.12205786174
01/01/2022,FEU,Z24,12,0.12797336486
01/01/2022,FEU,Z14,12,0.12797336486
01/01/2022,FEU,Z24,13,0.13989974028
01/01/2022,FEU,Z14,13,0.13989974028
01/01/2022,FEU,Z24,14,0.14194957342
01/01/2022,FEU,Z14,14,0.14194957342
01/01/2022,FEU,Z24,15,0.14348279214
01/01/2022,FEU,Z14,15,0.14348279214
01/01/2022,FEU,Z24,16,0.14768963446
01/01/2022,FEU,Z14,16,0.14768963446
01/01/2022,FEU,Z24,17,0.17214064906
01/01/2022,FEU,Z14,17,0.17214064906
01/01/2022,FEU,Z24,18,0.21223649208
01/01/2022,FEU,Z14,18,0.21223649208
01/01/2022,FEU,Z24,19,0.24073591608
01/01/2022,FEU,Z14,19,0.24073591608
01/01/2022,FEU,Z24,2,0.17135284798
01/01/2022,FEU,Z14,2,0.17135284798
01/01/2022,FEU,Z24,20,0.24432826864
01/01/2022,FEU,Z14,20,0.24432826864
01/01/2022,FEU,Z24,21,0.24710986236
01/01/2022,FEU,Z14,21,0.24710986236
01/01/2022,FEU,Z24,22,0.2483794035
01/01/2022,FEU,Z14,22,0.2483794035
01/01/2022,FEU,Z24,23,0.24888431938
01/01/2022,FEU,Z14,23,0.24888431938
01/01/2022,FEU,Z24,24,0.22910337226
01/01/2022,FEU,Z14,24,0.22910337226
01/01/2022,FEU,Z24,3,0.17269832002
01/01/2022,FEU,Z14,3,0.17269832002
01/01/2022,FEU,Z24,4,0.15607209448
01/01/2022,FEU,Z14,4,0.15607209448
01/01/2022,FEU,Z24,5,0.1590835465
01/01/2022,FEU,Z14,5,0.1590835465
01/01/2022,FEU,Z24,6,0.1572845215
01/01/2022,FEU,Z14,6,0.1572845215
01/01/2022,FEU,Z24,7,0.15887060734
01/01/2022,FEU,Z14,7,0.15887060734
01/01/2022,FEU,Z24,8,0.15757741874
01/01/2022,FEU,Z14,8,0.15757741874
01/01/2022,FEU,Z24,9,0.15618469486
01/01/2022,FEU,Z14,9,0.15618469486
01/02/2022,FEU,Z24,1,0.18621004352
01/02/2022,FEU,Z14,1,0.18621004352
01/02/2022,FEU,Z24,10,0.16064253436
01/02/2022,FEU,Z14,10,0.16064253436
01/02/2022,FEU,Z24,11,0.15361590232
01/02/2022,FEU,Z14,11,0.15361590232
01/02/2022,FEU,Z24,12,0.14137188502
01/02/2022,FEU,Z14,12,0.14137188502
01/02/2022,FEU,Z24,13,0.14113225474
01/02/2022,FEU,Z14,13,0.14113225474
01/02/2022,FEU,Z24,14,0.14785347502
01/02/2022,FEU,Z14,14,0.14785347502
01/02/2022,FEU,Z24,15,0.15448686874
01/02/2022,FEU,Z14,15,0.15448686874
01/02/2022,FEU,Z24,16,0.14814059662
01/02/2022,FEU,Z14,16,0.14814059662
01/02/2022,FEU,Z24,17,0.15992857264
01/02/2022,FEU,Z14,17,0.15992857264
01/02/2022,FEU,Z24,18,0.21036624808
01/02/2022,FEU,Z14,18,0.21036624808
01/02/2022,FEU,Z24,19,0.25284754236
01/02/2022,FEU,Z14,19,0.25284754236
01/02/2022,FEU,Z24,2,0.16859490184
01/02/2022,FEU,Z14,2,0.16859490184
01/02/2022,FEU,Z24,20,0.25533754836
01/02/2022,FEU,Z14,20,0.25533754836
01/02/2022,FEU,Z24,21,0.26747607022
01/02/2022,FEU,Z14,21,0.26747607022
01/02/2022,FEU,Z24,22,0.26810756436
01/02/2022,FEU,Z14,22,0.26810756436
01/02/2022,FEU,Z24,23,0.2476958535
01/02/2022,FEU,Z14,23,0.2476958535
01/02/2022,FEU,Z24,24,0.23227221322
01/02/2022,FEU,Z14,24,0.23227221322
01/02/2022,FEU,Z24,3,0.16436498644
01/02/2022,FEU,Z14,3,0.16436498644
01/02/2022,FEU,Z24,4,0.16880413846
01/02/2022,FEU,Z14,4,0.16880413846
01/02/2022,FEU,Z24,5,0.17314533676
01/02/2022,FEU,Z14,5,0.17314533676
01/02/2022,FEU,Z24,6,0.1675282329
01/02/2022,FEU,Z14,6,0.1675282329
01/02/2022,FEU,Z24,7,0.17080904902
01/02/2022,FEU,Z14,7,0.17080904902
01/02/2022,FEU,Z24,8,0.18378327328
01/02/2022,FEU,Z14,8,0.18378327328
01/02/2022,FEU,Z24,9,0.16547619384
01/02/2022,FEU,Z14,9,0.16547619384
01/03/2022,FEU,Z24,1,0.2374076771
01/03/2022,FEU,Z14,1,0.2374076771
01/03/2022,FEU,Z24,10,0.2579750141
01/03/2022,FEU,Z14,10,0.2579750141
01/03/2022,FEU,Z24,11,0.22955052908
01/03/2022,FEU,Z14,11,0.29867582452
01/03/2022,FEU,Z24,12,0.28836760252
01/03/2022,FEU,Z14,12,0.28836760252
01/03/2022,FEU,Z24,13,0.28407183566
01/03/2022,FEU,Z14,13,0.28407183566
01/03/2022,FEU,Z24,14,0.27618709252
01/03/2022,FEU,Z14,14,0.27618709252
01/03/2022,FEU,Z24,15,0.25889797824
01/03/2022,FEU,Z14,15,0.18977458994
01/03/2022,FEU,Z24,16,0.17326167138
01/03/2022,FEU,Z14,16,0.17326167138
01/03/2022,FEU,Z24,17,0.19030489024
01/03/2022,FEU,Z14,17,0.19030489024
01/03/2022,FEU,Z24,18,0.21717416168
01/03/2022,FEU,Z14,18,0.21717416168
01/03/2022,FEU,Z24,19,0.25045424798
01/03/2022,FEU,Z14,19,0.31965840442
01/03/2022,FEU,Z24,2,0.21514176928
01/03/2022,FEU,Z14,2,0.21514176928
01/03/2022,FEU,Z24,20,0.32647597514
01/03/2022,FEU,Z14,20,0.32647597514
01/03/2022,FEU,Z24,21,0.2951620963
01/03/2022,FEU,Z14,21,0.2951620963
01/03/2022,FEU,Z24,22,0.28110356974
